Response ID,Date,Score,Taxonomy Type,Response Text,Translated Text,Page URL,vader_negative,vader_neutral,vader_positive,vader_compound,sentiment_label
161391911,"May 13, 2025",9,Functionality,"æ±Žç”¨æ€§ãŒé«˜ãã€ãƒ‡ãƒ¼ã‚¿ã‚’è“„ç©ã—ãŸã‚Šåˆ†æžã—ãŸã‚Šã€æ¬²ã—ã„æ•°å­—ã‚’ã™ããƒ”ãƒƒã‚¯ã‚¢ãƒƒãƒ—ã§ãã‚‹ãªã©ã€
ãƒ“ã‚¸ãƒã‚¹ã‚’æˆé•·ã•ã›ã‚‹ã®ã«ä¾¿åˆ©ã ã‹ã‚‰ã€‚","It has high versatility, allowing data accumulation and analysis, and enables quick retrieval of desired numbers, making it convenient for business growth.",Dashboard Page,0.0,0.81,0.19,0.5719,positive
161417653,"May 13, 2025",10,General,Solutions partner and all round hS nerd  :-),,Dashboard Page,0.196,0.446,0.357,0.2023,positive
161439847,"May 13, 2025",10,Functionality,AutomaÃ§Ãµes e relatÃ³rios personalizados,Custom automations and personalized reports,Dashboard Page,0.0,1.0,0.0,0.0,neutral
161398858,"May 13, 2025",9,Usability,I like the ease of getting things done with Hubspot as a back-end. Its very complete and offers a lot of tools in one place.,,Dashboard Page,0.0,0.821,0.179,0.6124,positive
161414578,"May 13, 2025",10,General,"I use it every day, love it, and talk about how I love HubSpot constantly.",,Dashboard Page,0.0,0.607,0.393,0.8555,positive
161445936,"May 13, 2025",8,Expectation Gap,No es tan fÃ¡cil de usar ni de implementar como me lo vendieron,It's not as easy to use or implement as they sold me,Dashboard Page,0.179,0.821,0.0,-0.3412,negative
161440121,"May 13, 2025",10,Usability,Muy intuitivo,Very intuitive,Dashboard Page,0.0,1.0,0.0,0.0,neutral
161439631,"May 13, 2025",0,Reliability,It logs me out constantly.,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
161398723,"May 13, 2025",5,Functionality,Non Ã¨ flessibile,It is not flexible,Dashboard Page,0.357,0.643,0.0,-0.1695,negative
161409515,"May 13, 2025",9,Functionality,Can't customise,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
161409536,"May 13, 2025",10,Usability,Easy to use,,Dashboard Page,0.0,0.408,0.592,0.4404,positive
161390908,"May 13, 2025",7,General,Havent used enough yet to score it higher,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
161431782,"May 13, 2025",10,Usability,"funcionalidades, integraÃ§Ã£o das informaÃ§Ãµes e facilidade de uso","Functionalities, information integration, and ease of use",Dashboard Page,0.0,0.706,0.294,0.3612,positive
161396614,"May 13, 2025",5,Usability,-,,Dashboard Page,,,,,unscored
161407027,"May 13, 2025",10,General,xc,,Dashboard Page,,,,,unscored
161447703,"May 13, 2025",10,Usability,"practico, intuitivo y rapido","practical, intuitive, and fast",Dashboard Page,0.0,1.0,0.0,0.0,neutral
161392083,"May 13, 2025",5,Functionality,"I can see steady upgrade, but I can't follow that well. 
Also, I want to finish all in hubspot, but, sometimes I need to import the data as CSV.",,Dashboard Page,0.072,0.88,0.047,-0.1952,negative
161420539,"May 13, 2025",10,Usability,Has everything needed or you can create your view how you like it,,Dashboard Page,0.0,0.705,0.295,0.5574,positive
161400592,"May 13, 2025",1,Expectation Gap,We lost capabilities that we had in the past due to some business license update that i don't understand. The changes significantly effect our work and makes hubspot useless.,,Dashboard Page,0.159,0.841,0.0,-0.6249,negative
161449374,"May 13, 2025",4,Functionality,1. chat support assistance not always available. i was referred to email support for a ticket.  2. better report and notif on leads request to opt out,,Dashboard Page,0.0,0.743,0.257,0.8074,positive
161398886,"May 13, 2025",5,Functionality,"non trovo facile adattarlo alle mie esigenze., ma credo abbia grendi potenzialitÃ  che non riesco sempre a scoprire ed usare","I can't easily adapt it to my needs, but I believe it has great potential that I can't always discover and use.",Dashboard Page,0.056,0.736,0.208,0.7296,positive
161394010,"May 13, 2025",1,Usability,"ACCOUNT NUMBERS NEED TO BE DISPLAYED ON THE ACCOUNT DISCRIPTION FOR BETTER ACCURACY ON ACCOUNT NOTES, SEARCH BETWEEN MAIN ACCOUNT AND SUB ACCOUNTS NEED TO BE BETTER ORGANIZED",,Dashboard Page,,,,,unscored
161442912,"May 13, 2025",0,Reliability,too many unnecessary changes and constant outages,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
161432301,"May 13, 2025",8,General,buena,good,Dashboard Page,0.0,0.0,1.0,0.4404,positive
161447000,"May 13, 2025",10,Usability,intuitivo y sencillo,intuitive and simple,Dashboard Page,0.0,1.0,0.0,0.0,neutral
161434398,"May 13, 2025",5,Expectation Gap,"I like the tool, but since we've upgraded to a pro account it's been so expensive just to get the few tools we want to use.",,Dashboard Page,0.0,0.882,0.118,0.296,positive
161384663,"May 13, 2025",10,Usability,Es sÃºper versÃ¡til,It's super versatile,Dashboard Page,0.0,0.339,0.661,0.5994,positive
161441411,"May 13, 2025",5,Expectation Gap,Ecart important entre le discours commercial entendu lors de la prÃ©sentation de HubSpot et la rÃ©alitÃ© de lâ€™outil aprÃ¨s plusieurs mois dâ€™utilisation.,There is an important gap between the commercial discourse heard during the HubSpot presentation and the reality of the tool after several months of use.,Dashboard Page,0.0,0.93,0.07,0.2023,positive
161386614,"May 13, 2025",8,General,its a really great workaround for nonprofit needs,,Dashboard Page,0.0,0.614,0.386,0.659,positive
161405484,"May 13, 2025",0,General,.,,Dashboard Page,,,,,unscored
161395096,"May 13, 2025",10,Usability,User friendly one stop shop for Revenue Org,,Dashboard Page,0.193,0.526,0.281,0.25,positive
161403453,"May 13, 2025",8,Usability,Me parece una buena forma de optimizar el trabajo,It seems like a good way to optimize work,Dashboard Page,0.0,0.411,0.589,0.8225,positive
161443776,"May 13, 2025",8,Usability,Decently easy to use- love the snippets and templates esp.!,,Dashboard Page,0.0,0.52,0.48,0.8122,positive
161406730,"May 13, 2025",8,Usability,How easy it is to associate assets to campaigns and make sure you can assess what's working best !,,Dashboard Page,0.0,0.568,0.432,0.8858,positive
161418633,"May 13, 2025",8,Usability,Your workflows are cumbersome.,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
161398419,"May 13, 2025",10,Usability,Efficiency and tracking,,Dashboard Page,0.0,0.444,0.556,0.3612,positive
161426027,"May 13, 2025",10,Usability,de todos los crm's me parece que hubspot es la mejor sobre todo por su uso intuitivo,"Of all the CRM's, I think HubSpot is the best, especially for its intuitive use",Dashboard Page,0.0,0.769,0.231,0.6369,positive
161409967,"May 13, 2025",10,General,No comment just now,,Dashboard Page,,,,,unscored
161440449,"May 13, 2025",10,Usability,"I'd warn them that HubSpot is entering the ""Salesforce"" phaseâ€”It's grown so big that some features have loose/dead ends, training videos are perpetually out of date, turn-around on fixes are slow, and support is extremely hit or miss. However, it is still the absolute winner on the Venn overlap of functionality and the golden grail of one holistic, interconnected system. Above all, it's intuitive and user-friendly: Anyone can pick up this tool and learn it. No need for a 12-month certification.",,Dashboard Page,0.062,0.864,0.074,0.4654,positive
161348150,"May 12, 2025",10,Usability,Dashboard interface and ease of use.,,Dashboard Page,0.0,0.667,0.333,0.3612,positive
161356898,"May 12, 2025",10,General,Me parece un CRM muy completo,It seems like a very complete CRM,Dashboard Page,0.0,0.706,0.294,0.3612,positive
161330975,"May 12, 2025",0,General,bad,,Dashboard Page,,,,,unscored
161352016,"May 12, 2025",6,Usability,.,,Dashboard Page,,,,,unscored
161352228,"May 12, 2025",1,Functionality,cant see everyones activity for the week,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
161365686,"May 12, 2025",6,Performance,Prediporre tutto Ã¨ un processo molto lungo,Preparation is all a very long process,Dashboard Page,0.0,1.0,0.0,0.0,neutral
161379301,"May 12, 2025",4,Usability,not easy to understand,,Dashboard Page,0.445,0.555,0.0,-0.3412,negative
161327515,"May 12, 2025",10,Usability,IT ENABLES ONE TO WORK MORE EFFICIENTLY,,Dashboard Page,0.0,0.667,0.333,0.4576,positive
161338716,"May 12, 2025",0,Performance,"It's a laggy mess. 
It's not been built for real agents dealing with real tickets; so everything feels clunky and not optimised.",,Dashboard Page,0.192,0.808,0.0,-0.5801,negative
161338634,"May 12, 2025",5,Usability,"sequences don't work well - they're very rigid. Also needing to have multiple tabs open to visualise things, which leads to a slow browser.",,Dashboard Page,0.141,0.859,0.0,-0.3832,negative
161342018,"May 12, 2025",10,General,ItÂ´s all about data.,,Dashboard Page,,,,,unscored
161369244,"May 12, 2025",7,Usability,"Sometimes looking for something specific is very complicated, thousands of options and no clear way. Filters are messy too",,Dashboard Page,0.216,0.784,0.0,-0.5696,negative
161372324,"May 12, 2025",5,Usability,Formation en ligne difficile et exÃ©cution difficile,Online formation is difficult and execution is difficult,Dashboard Page,0.455,0.545,0.0,-0.6124,negative
161331262,"May 12, 2025",8,General,Il fait le taff !,It does the job!,Dashboard Page,0.0,1.0,0.0,0.0,neutral
161352680,"May 12, 2025",0,Usability,Bad system! have to log in daily on both web and in the app in outlook. I am not happ with this as super user.,,Dashboard Page,0.114,0.749,0.137,0.1759,positive
161332481,"May 12, 2025",10,Expectation Gap,Tout en une mÃªme certaine fonctionnalitÃ© hyper intÃ©ressante comme WhatsApp ne sont disponible que sur des plan payants Ã  un prix exorbitant pour un solopreneur comme moi,"Certain interesting features like WhatsApp are only available on paid plans at an exorbitant price for someone like me, who is a solopreneur",Dashboard Page,0.0,0.66,0.34,0.8316,positive
161363554,"May 12, 2025",2,Reliability,Ticketing reopen automation flows broke in Jan/Feb and still are not fixed despite multiple comms on this issue,,Dashboard Page,0.141,0.859,0.0,-0.4215,negative
161329188,"May 12, 2025",9,Usability,Easy to use,,Dashboard Page,0.0,0.408,0.592,0.4404,positive
161351819,"May 12, 2025",10,Usability,Easy to use and a lot of features.,,Dashboard Page,0.0,0.707,0.293,0.4404,positive
161321948,"May 12, 2025",10,Usability,Facilidad de uso. Y estÃ¡ en castellano!,Ease of use. And it's in Spanish!,Dashboard Page,0.0,0.682,0.318,0.4199,positive
161319176,"May 12, 2025",8,Usability,ä½¿ã„ã‚„ã™ã„ã€‚,Easy to use.,Dashboard Page,0.0,0.408,0.592,0.4404,positive
161334056,"May 12, 2025",0,Reliability,"This is what I get


There was a problem loading your report
An internal error occurred. Please try again later.",,Dashboard Page,0.219,0.688,0.093,-0.4767,negative
161367057,"May 12, 2025",8,Expectation Gap,Price,,Dashboard Page,,,,,unscored
161325230,"May 12, 2025",9,Usability,user friendly,,Dashboard Page,,,,,unscored
161338422,"May 12, 2025",10,Usability,it is very easy to use,,Dashboard Page,0.0,0.61,0.39,0.4927,positive
161378847,"May 12, 2025",8,Usability,updated lay out is just ok.  The new update doesn't coexist with the new outlook well.,,Dashboard Page,0.0,0.877,0.123,0.2732,positive
161364672,"May 12, 2025",10,General,"me facilita mi vida, la plataforma es amigable, amo el soporte, sus recursos, me ayudan a trabajar mejor.","It makes my life easier, the platform is friendly, I love the support, its resources, they help me work better.",Dashboard Page,0.0,0.431,0.569,0.9552,positive
161335522,"May 12, 2025",8,General,value for money,,Dashboard Page,,,,,unscored
161338827,"May 12, 2025",4,Usability,"KÃ¤yttÃ¶liittymÃ¤ liian sekava, sekÃ¤ polut eivÃ¤t toimi riittÃ¤vÃ¤n hyvin","The interface is too cluttered, and the paths do not work well",Dashboard Page,0.142,0.858,0.0,-0.2057,negative
161380826,"May 12, 2025",8,Reliability,presenta cierta inconsistencia,shows certain inconsistency,Dashboard Page,0.0,0.488,0.512,0.2732,positive
161330233,"May 12, 2025",10,Usability,"Toll die vielen MÃ¶glichkeiten, Hubspot individuell zu gestalten. Insbesondere das Toll zum Import ist absolut klasse, mit Ãœbersicht, Fehlermeldungen und sofortige Behebung der Fehler!","The many possibilities to customize HubSpot individually. Especially the feature for import is absolutely great, with overview, error messages, and immediate resolution of errors!",Dashboard Page,0.175,0.682,0.143,0.1494,positive
161377537,"May 12, 2025",2,Reliability,Software is buggy. Can't have duplicate emails for 2 contacts at the same company that share the same email. CRM needs lots of work.,,Dashboard Page,0.0,0.913,0.087,0.296,positive
161362681,"May 12, 2025",10,Usability,I think its easy to use hubspot and have my whole work under control,,Dashboard Page,0.0,0.818,0.182,0.4404,positive
161381439,"May 12, 2025",10,Usability,me ayuda a ordenar toda la informacion de los clientes,It helps me organize all the customer information,Dashboard Page,0.0,0.729,0.271,0.3818,positive
161326199,"May 12, 2025",3,Usability,THE CRM component is quite clunky. Hard to track meetings across teams,,Dashboard Page,0.132,0.868,0.0,-0.1725,negative
161336591,"May 12, 2025",2,Expectation Gap,Hubspot is not made for my role,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
161308813,"May 11, 2025",10,General,,,Dashboard Page,,,,,unscored
161314514,"May 11, 2025",0,General,we all use it,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
161277698,"May 11, 2025",10,General,"Una manera muy profesional de gestionar tus ventas, negocios y clientes.","A very professional way to manage your sales, businesses, and customers.",Dashboard Page,0.0,1.0,0.0,0.0,neutral
161311674,"May 11, 2025",5,Usability,Interface complexe,Complex interface,Dashboard Page,0.0,1.0,0.0,0.0,neutral
161259992,"May 10, 2025",10,Usability,Reputation and simple platform to navigate,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
161242313,"May 10, 2025",2,Functionality,E-Rechnung nicht mÃ¶glich,E-invoicing is not possible,Dashboard Page,0.0,1.0,0.0,0.0,neutral
161261332,"May 10, 2025",0,Functionality,"Dashboard usage is clunky, does not provide the info I want at my fingertips, and cannot be customized to show what I want.  Mobile dashboard is even worse.  As a manager, I want the metrics I care about available at the click of a button without surfing through multiple pages and filters.",,Dashboard Page,0.054,0.822,0.124,0.25,positive
161255724,"May 10, 2025",2,Usability,"overly complicated, not intuitive",,Dashboard Page,0.0,1.0,0.0,0.0,neutral
161265424,"May 10, 2025",0,Usability,"It is too complicated, requires too much manual input, and the system allows admins to make too many changes, resulting in inaccurate reports to the end user. This is a marketing tool. NOT a sales tool.",,Dashboard Page,0.0,1.0,0.0,0.0,neutral
161266704,"May 10, 2025",10,General,Great,,Dashboard Page,0.0,0.0,1.0,0.6249,positive
161258201,"May 10, 2025",10,General,Ease of use and cost,,Dashboard Page,0.0,0.615,0.385,0.3612,positive
161223278,"May 09, 2025",10,General,Very powerful tool that's invaluable to marketing teams.,,Dashboard Page,0.0,0.694,0.306,0.4754,positive
161194083,"May 09, 2025",7,Usability,Find it hard to use,,Dashboard Page,0.259,0.741,0.0,-0.1027,negative
161194050,"May 09, 2025",10,Usability,Easy to use,,Dashboard Page,0.0,0.408,0.592,0.4404,positive
161188848,"May 09, 2025",5,Functionality,"If I'm working through a task list of calls, and I navigate to a different customer, or an inbound call comes in, then the call task on the initial customer is closed as complete. It would be nice if it could detect that the call in question wasn't with the number on the intial contact so that the system wouldn't close tasks that haven't been completed",,Dashboard Page,0.018,0.941,0.041,0.3773,positive
